store_name,order_date,order_total,delivery_platform,status
Chisholm Corner 1,2025-04-06 22:03:16.434000+00:00,17.46,DoorDash,completed
Jacksons Food Stores #77,2025-04-06 22:03:06.317000+00:00,22.25,DoorDash,completed
Jacksons Food Stores #53,2025-04-06 22:03:03.882000+00:00,7.98,UberEats,completed
Circle K (4507 Troy Hwy),2025-04-06 22:02:25.676000+00:00,10.98,DoorDash,completed
Circle K (IH 35),2025-04-06 22:02:15.542000+00:00,17.47,UberEats,completed
Circle K (1188 Broward Rd),2025-04-06 22:01:48.912000+00:00,6.38,UberEats,completed
Par Mar Stores - 166,2025-04-06 22:01:12.364000+00:00,8.18,DoorDash,cancelled
Rocket #677,2025-04-06 22:00:39.990000+00:00,52.75,DoorDash,completed
Clipper Petroleum #38,2025-04-06 21:59:49.371000+00:00,2.29,UberEats,completed
Par Mar Stores - 16 (Kanawha Terrace),2025-04-06 21:58:40.040000+00:00,5.28,DoorDash,completed
Fast Break Corner Store,2025-04-06 21:57:17.490000+00:00,6.08,DoorDash,completed
3N Convenience Inc - Shell,2025-04-06 21:57:11.919000+00:00,4.18,UberEats,completed
Jacksons Food Stores #166,2025-04-06 21:55:47.384000+00:00,26.63,UberEats,completed
Fast Break Corner Store,2025-04-06 21:55:33.722000+00:00,3.36,DoorDash,completed
Rocket #687,2025-04-06 21:55:13.958000+00:00,7.45,DoorDash,completed
Jacksons Food Stores #35,2025-04-06 21:54:24.368000+00:00,19.45,UberEats,completed
Rocket #687,2025-04-06 21:53:43.659000+00:00,7.48,GrubHub,completed
Big Bad BBQ (Washburn Chevron),2025-04-06 21:53:23.928000+00:00,14.98,DoorDash,completed
164 Quick Stop,2025-04-06 21:53:03.263000+00:00,20.04,DoorDash,completed
Rocket #687,2025-04-06 21:52:44.050000+00:00,11.98,UberEats,completed
Don's Xpress Center Central,2025-04-06 21:52:14.717000+00:00,11.96,DoorDash,completed
Par Mar Stores - 16 (Kanawha Terrace),2025-04-06 21:51:59.543000+00:00,8.99,DoorDash,completed
Rocket #36,2025-04-06 21:51:03.958000+00:00,12.46,UberEats,completed
Jacksons Food Stores #59,2025-04-06 21:46:20.178000+00:00,17.49,DoorDash,completed
Rocket #7965,2025-04-06 21:46:04.447000+00:00,17.16,UberEats,completed
Jr. Markets #5,2025-04-06 21:46:03.221000+00:00,6.28,UberEats,completed
Circle K (909 Kings Hwy),2025-04-06 21:45:18.700000+00:00,26.97,UberEats,completed
Quickmart #3,2025-04-06 21:42:39.741000+00:00,12.46,DoorDash,completed
Big Bad BBQ (Washburn Chevron),2025-04-06 21:42:32.649000+00:00,28.74,UberEats,completed
Clipper Petroleum #75,2025-04-06 21:40:49.956000+00:00,14.86,UberEats,completed
Jacksons Food Stores #2,2025-04-06 21:40:08.779000+00:00,31.92,UberEats,completed
Circle K (4207 Martin Rd),2025-04-06 21:38:18.162000+00:00,24.04,UberEats,cancelled
Big Bad BBQ (Washburn Chevron),2025-04-06 21:36:19.596000+00:00,35.95,DoorDash,completed
Rocket #5502,2025-04-06 21:34:46.018000+00:00,5.98,DoorDash,completed
Clipper Petroleum #39,2025-04-06 21:32:23.607000+00:00,4.18,UberEats,completed
Jacksons Food Stores #198,2025-04-06 21:31:34.943000+00:00,13.48,DoorDash,completed
Jacksons Food Stores #160,2025-04-06 21:27:45.672000+00:00,10.47,DoorDash,completed
Clipper Petroleum #39,2025-04-06 21:27:24.294000+00:00,9.08,UberEats,completed
Jacksons Food Stores #67,2025-04-06 21:23:47.642000+00:00,19.49,GrubHub,completed
Quick Track 78,2025-04-06 21:23:45.197000+00:00,11.27,DoorDash,completed
Circle K (Westinghouse),2025-04-06 21:19:10.506000+00:00,16.95,UberEats,completed
Daily Mart,2025-04-06 21:18:34.895000+00:00,27.46,UberEats,completed
Clipper Petroleum #26,2025-04-06 21:18:12.015000+00:00,8.37,UberEats,completed
Jacksons Food Stores #198,2025-04-06 21:16:15.048000+00:00,42.49,UberEats,completed
U-Stop Convenience Shop 83rd & O,2025-04-06 21:16:09.028000+00:00,19.98,UberEats,completed
Circle K (Westinghouse),2025-04-06 21:15:50.455000+00:00,13.16,UberEats,completed
Daily Mart,2025-04-06 21:15:10.077000+00:00,23.2,UberEats,completed
Jacksons Food Stores #170,2025-04-06 21:14:42.235000+00:00,11.26,UberEats,completed
Rocket #183,2025-04-06 21:14:40.981000+00:00,13.45,DoorDash,completed
Jacksons Food Stores #31,2025-04-06 21:14:13.187000+00:00,3.69,UberEats,cancelled
Atlantis Fresh Market #187,2025-04-06 21:11:39.961000+00:00,15.83,UberEats,completed
Coopers Chicken (Corner Store),2025-04-06 21:10:07.629000+00:00,59.31,DoorDash,completed
Quickmart #3,2025-04-06 21:09:57.695000+00:00,15.27,DoorDash,completed
Circle K (Airport Road),2025-04-06 21:09:27.931000+00:00,14.68,UberEats,completed
Jacksons Food Stores #31,2025-04-06 21:06:29.394000+00:00,12.88,DoorDash,completed
Big Bad BBQ (Washburn Chevron),2025-04-06 21:04:22.274000+00:00,13.99,DoorDash,completed
Big Bad BBQ (Washburn Chevron),2025-04-06 21:01:18.312000+00:00,18.77,DoorDash,completed
Klondike Food Mart,2025-04-06 21:01:06.699000+00:00,18.22,UberEats,completed
Jacksons Food Stores #245,2025-04-06 20:58:17.625000+00:00,19.99,UberEats,completed
Rocket #4207,2025-04-06 20:57:44.182000+00:00,11.49,GrubHub,completed
Rocket #5190,2025-04-06 20:55:36.468000+00:00,47.98,DoorDash,completed
Jacksons Food Stores #615,2025-04-06 20:55:23.251000+00:00,24.11,DoorDash,completed
Kangaroo Express (1684 S College St),2025-04-06 20:54:42.080000+00:00,3.99,DoorDash,completed
Rocket #4246,2025-04-06 20:53:47.578000+00:00,6.57,DoorDash,completed
Jacksons Food Stores #648,2025-04-06 20:53:18.196000+00:00,3.59,UberEats,completed
LP Food Mart,2025-04-06 20:53:13.867000+00:00,8.18,UberEats,denied
Clipper Petroleum #1,2025-04-06 20:52:32.785000+00:00,1.99,UberEats,completed
Jacksons Food Stores #166,2025-04-06 20:49:23.826000+00:00,12.49,UberEats,cancelled
Big Bad BBQ (Washburn Chevron),2025-04-06 20:48:34.820000+00:00,25.96,DoorDash,completed
Circle K (1945 GA Hwy 211),2025-04-06 20:47:48.509000+00:00,12.18,UberEats,completed
Circle K - Main St,2025-04-06 20:45:54.733000+00:00,9.07,DoorDash,completed
Kangaroo Express (12390 Scotland Ave),2025-04-06 20:45:14.630000+00:00,1.49,UberEats,completed
Trumbull Mobil Service Center Inc,2025-04-06 20:44:41.873000+00:00,17.26,UberEats,completed
Jacksons Food Stores #60,2025-04-06 20:44:13.495000+00:00,8.98,UberEats,completed
Big Bad BBQ (Washburn Chevron),2025-04-06 20:40:24.970000+00:00,13.99,DoorDash,cancelled
Rotten Robbie #67,2025-04-06 20:38:07.846000+00:00,12.06,DoorDash,completed
Little Buck Food Store #3,2025-04-06 20:35:04.213000+00:00,21.49,UberEats,completed
Circle K (1188 Broward Rd),2025-04-06 20:33:22.219000+00:00,9.37,UberEats,completed
Rocket #6138,2025-04-06 20:32:45.426000+00:00,12.57,DoorDash,completed
Rocket #355,2025-04-06 20:32:16.080000+00:00,30.32,UberEats,cancelled
Clipper Petroleum #7,2025-04-06 20:32:14.536000+00:00,38.34,DoorDash,completed
Rocket #5574,2025-04-06 20:31:25.757000+00:00,17.01,DoorDash,completed
Hop N Shop #19,2025-04-06 20:30:42.026000+00:00,4.09,UberEats,cancelled
Par Mar Stores - 214 (Jefferson St),2025-04-06 20:30:18.156000+00:00,8.96,UberEats,cancelled
Jacksons Food Stores #2,2025-04-06 20:29:33.324000+00:00,3.59,UberEats,completed
Coopers Chicken (Homedale),2025-04-06 20:29:00.164000+00:00,10.97,DoorDash,completed
Rocket #218,2025-04-06 20:24:23.127000+00:00,7.18,DoorDash,completed
Alta Convenience #6115,2025-04-06 20:23:44.276000+00:00,19.95,DoorDash,completed
Burnham Grocers and Liquors,2025-04-06 20:22:26.467000+00:00,16.09,UberEats,completed
Davison Fuel Inc Shell (W Davison),2025-04-06 20:21:51.181000+00:00,15.24,UberEats,completed
Rocket #5494,2025-04-06 20:21:20.507000+00:00,11.98,DoorDash,completed
Par Mar Stores - 115 (Washington St West),2025-04-06 20:19:10.133000+00:00,6.87,DoorDash,completed
Circle K (3601 Flat Shoals Rd),2025-04-06 20:18:13.581000+00:00,14.56,UberEats,completed
Chisholm Corner 5,2025-04-06 20:14:46.787000+00:00,2.69,DoorDash,completed
Atlantis Fresh Market #89,2025-04-06 20:12:28.470000+00:00,7.74,UberEats,completed
Quickmart #4,2025-04-06 20:11:30.868000+00:00,5.18,UberEats,completed
Circle K Beach,2025-04-06 20:11:04.839000+00:00,13.75,UberEats,completed
Big Bad BBQ (Washburn Chevron),2025-04-06 20:10:48.054000+00:00,10.98,DoorDash,completed
Jr. Markets #5,2025-04-06 20:09:49.654000+00:00,8.76,UberEats,completed
Rocket #5614,2025-04-06 20:05:44.361000+00:00,20.94,DoorDash,cancelled
Par Mar Stores - 214 (Jefferson St),2025-04-06 20:05:11.961000+00:00,5.18,UberEats,cancelled
Rotten Robbie #70,2025-04-06 20:04:56.249000+00:00,13.21,DoorDash,completed
Circle K (1720 Marietta Blvd NW),2025-04-06 20:04:52.106000+00:00,15.67,UberEats,completed
Rocket #6138,2025-04-06 20:04:29.297000+00:00,12.16,DoorDash,completed
Circle K Atlantic,2025-04-06 20:01:54.303000+00:00,8.98,UberEats,completed
Fastbreak Convenience Store - Homedale Fastbreak,2025-04-06 20:01:49.816000+00:00,5.98,UberEats,completed
Rocket #689,2025-04-06 19:55:09.783000+00:00,12.85,DoorDash,completed
Rocket #5686,2025-04-06 19:55:03.873000+00:00,6.98,DoorDash,completed
Tufts Convenience ,2025-04-06 19:53:54.364000+00:00,6.5,DoorDash,completed
Atlantis Fresh Market  #7,2025-04-06 19:53:02.393000+00:00,21.7,UberEats,completed
Circle K (6357 Eastern Ave),2025-04-06 19:51:38.344000+00:00,3.19,UberEats,completed
Jacksons Food Stores #805,2025-04-06 19:49:26.538000+00:00,12.46,DoorDash,completed
Jacksons Food Stores #53,2025-04-06 19:49:17.505000+00:00,11.57,UberEats,completed
Rocket #1443,2025-04-06 19:48:39.706000+00:00,11.28,DoorDash,completed
Jacksons Food Stores #802,2025-04-06 19:48:27.469000+00:00,5.99,GrubHub,cancelled
Jacksons Food Stores #167,2025-04-06 19:47:52.882000+00:00,6.98,UberEats,cancelled
Energy Mart 3 - Brevard Rd,2025-04-06 19:47:48.884000+00:00,6.58,DoorDash,completed
On the Go #2,2025-04-06 19:46:50.811000+00:00,1.18,DoorDash,completed
Moon Mart,2025-04-06 19:44:19.049000+00:00,3.0,UberEats,completed
Rocket #217,2025-04-06 19:44:16.580000+00:00,36.19,UberEats,completed
Jacksons Food Stores #60,2025-04-06 19:39:27.452000+00:00,11.97,DoorDash,completed
Par Mar Stores - 6,2025-04-06 19:38:15.187000+00:00,12.99,DoorDash,completed
Jacksons Food Stores #94,2025-04-06 19:37:45.733000+00:00,23.73,DoorDash,completed
Jacksons Food Stores #648,2025-04-06 19:36:59.821000+00:00,19.74,UberEats,completed
Jacksons Food Stores #119,2025-04-06 19:36:36.487000+00:00,9.37,UberEats,completed
Smoker's Express,2025-04-06 19:34:34.493000+00:00,9.92,DoorDash,completed
Coopers Chicken (Homedale),2025-04-06 19:33:33.804000+00:00,7.49,DoorDash,completed
Rocket #677,2025-04-06 19:33:31.402000+00:00,18.55,DoorDash,completed
Circle K (1720 Marietta Blvd NW),2025-04-06 19:32:39.148000+00:00,23.35,UberEats,completed
Jacksons Food Stores #198,2025-04-06 19:29:33.580000+00:00,21.65,DoorDash,completed
Rocket #263,2025-04-06 19:27:16.409000+00:00,18.01,DoorDash,completed
Fastbreak Convenience Store - Pine St. Market,2025-04-06 19:25:07.454000+00:00,2.79,DoorDash,completed
Klondike Food Mart,2025-04-06 19:25:00.036000+00:00,7.17,UberEats,completed
Circle K (IH 35),2025-04-06 19:24:23.827000+00:00,22.92,UberEats,completed
Jacksons Food Stores #806,2025-04-06 19:23:40.055000+00:00,9.08,DoorDash,completed
Big Bad BBQ (Washburn Chevron),2025-04-06 19:22:56.726000+00:00,30.96,DoorDash,completed
Quick Track 82,2025-04-06 19:21:35.233000+00:00,13.96,UberEats,completed
Quick Track 82,2025-04-06 19:20:28.181000+00:00,3.79,DoorDash,completed
Sweet Peas #21,2025-04-06 19:19:02.749000+00:00,7.58,UberEats,completed
U-Stop Convenience Shop 33rd & Superior,2025-04-06 19:18:16.230000+00:00,5.16,DoorDash,ready_for_pickup
Rocket #679,2025-04-06 19:16:37.540000+00:00,40.41,UberEats,completed
Fastbreak Convenience Store - Homedale Fastbreak,2025-04-06 19:15:55.358000+00:00,6.18,DoorDash,completed
Jacksons Food Stores #54,2025-04-06 19:15:15.727000+00:00,11.26,UberEats,completed
Coopers Chicken (Corner Store),2025-04-06 19:15:00.677000+00:00,16.86,DoorDash,completed
Jacksons Food Stores #625,2025-04-06 19:14:27.482000+00:00,15.14,UberEats,completed
Rocket #5468,2025-04-06 19:12:09.841000+00:00,19.99,GrubHub,completed
Shell Quick Save,2025-04-06 19:11:55.639000+00:00,2.38,UberEats,completed
On the Go #2,2025-04-06 19:11:55.632000+00:00,1.18,DoorDash,cancelled
Rocket #6514,2025-04-06 19:09:25.821000+00:00,9.27,GrubHub,completed
Jacksons Food Stores #2,2025-04-06 19:03:49.839000+00:00,10.77,DoorDash,completed
Circle K (Westinghouse),2025-04-06 19:02:32.758000+00:00,17.76,DoorDash,completed
Circle K (909 Kings Hwy),2025-04-06 19:01:34.953000+00:00,3.48,UberEats,completed
Jacksons Food Stores #77,2025-04-06 18:59:56.762000+00:00,5.78,DoorDash,completed
Eagle Stores (Fairborn),2025-04-06 18:59:53.261000+00:00,12.53,DoorDash,completed
Jacksons Food Stores #65,2025-04-06 18:59:45.209000+00:00,22.47,DoorDash,completed
Jacksons Food Stores #245,2025-04-06 18:56:45.581000+00:00,10.76,UberEats,completed
Jacksons Food Stores #60,2025-04-06 18:56:16.359000+00:00,31.47,DoorDash,completed
Rocket #5477,2025-04-06 18:51:30.494000+00:00,8.99,DoorDash,completed
Circle K (Westinghouse),2025-04-06 18:51:06.404000+00:00,19.12,DoorDash,completed
Trumbull Mobil Service Center Inc,2025-04-06 18:48:53.016000+00:00,21.74,UberEats,completed
Chicken King (Aramex Restaurant),2025-04-06 18:48:41.790000+00:00,20.32,DoorDash,cancelled
Par Mar Stores - 127,2025-04-06 18:48:11.687000+00:00,19.95,GrubHub,completed
Jacksons Food Stores #196,2025-04-06 18:41:38.680000+00:00,17.89,DoorDash,completed
Alta Convenience #6112,2025-04-06 18:39:55.481000+00:00,15.74,GrubHub,completed
Rocket #254,2025-04-06 18:39:38.822000+00:00,12.99,GrubHub,completed
Rocket #4244,2025-04-06 18:39:07.248000+00:00,19.18,DoorDash,completed
Circle K (17150 N Alexander Rd),2025-04-06 18:37:32.555000+00:00,5.38,UberEats,cancelled
Big Boss Stores 4 - US-331,2025-04-06 18:35:10.925000+00:00,2.39,UberEats,completed
Circle K (9324 AR-107),2025-04-06 18:35:03.834000+00:00,8.99,UberEats,completed
Jacksons Food Stores #166,2025-04-06 18:34:58.742000+00:00,13.28,UberEats,completed
Big Bad BBQ (Washburn Chevron),2025-04-06 18:34:20.399000+00:00,7.99,DoorDash,completed
Quick Track - LaMa #76,2025-04-06 18:34:03.309000+00:00,6.99,DoorDash,cancelled
Rocket #5699,2025-04-06 18:33:23.610000+00:00,12.26,UberEats,completed
Quick Track 75,2025-04-06 18:29:34.937000+00:00,10.87,DoorDash,completed
Rocket #5760,2025-04-06 18:26:44.661000+00:00,4.19,UberEats,denied
Rocket #6655,2025-04-06 18:25:38.173000+00:00,18.93,DoorDash,completed
Rocket #5494,2025-04-06 18:24:30.213000+00:00,7.78,DoorDash,completed
Quickmart #3,2025-04-06 18:24:18.850000+00:00,10.46,DoorDash,completed
Jacksons Food Stores #160,2025-04-06 18:23:56.636000+00:00,3.59,DoorDash,completed
Sunoco Gate House,2025-04-06 18:23:44.435000+00:00,13.99,UberEats,completed
Chisholm Corner 5,2025-04-06 18:22:14.435000+00:00,2.49,DoorDash,completed
Rocket #5248,2025-04-06 18:18:16.996000+00:00,6.58,DoorDash,completed
Fastbreak Convenience Store - Homedale Fastbreak,2025-04-06 18:17:52.008000+00:00,16.49,DoorDash,completed
Par Mar Stores - 231 (Wheeling Ave),2025-04-06 18:14:58.668000+00:00,2.78,DoorDash,completed
Rocket #4222,2025-04-06 18:14:00.369000+00:00,20.76,DoorDash,completed
Big Bad BBQ (Washburn Chevron),2025-04-06 18:11:21.411000+00:00,12.98,DoorDash,completed
Double Kwik - 2050,2025-04-06 18:09:41.714000+00:00,22.99,DoorDash,completed
Tiger Mart #15,2025-04-06 18:09:12.322000+00:00,14.93,UberEats,denied
U-Stop Convenience Shop 17th & Q,2025-04-06 18:08:44.791000+00:00,4.79,UberEats,cancelled
Jacksons Food Stores #54,2025-04-06 18:03:42.113000+00:00,22.14,UberEats,completed
Big Bad BBQ (Washburn Chevron),2025-04-06 18:03:22.973000+00:00,29.96,DoorDash,completed
Big Bad BBQ (Washburn Chevron),2025-04-06 18:00:40.082000+00:00,29.96,DoorDash,cancelled
Rocket #44,2025-04-06 17:59:52.642000+00:00,15.38,DoorDash,completed
LP Food Mart,2025-04-06 17:59:18.137000+00:00,8.17,UberEats,completed
Jacksons Food Stores #7,2025-04-06 17:56:48.205000+00:00,9.37,UberEats,completed
Quick Track 98,2025-04-06 17:56:38.288000+00:00,11.49,DoorDash,completed
Jacksons Food Stores #62,2025-04-06 17:52:57.473000+00:00,8.97,UberEats,completed
Chop Chop Convenience Kelly Square,2025-04-06 17:50:39.572000+00:00,11.64,DoorDash,completed
Jacksons Food Stores #160,2025-04-06 17:49:57.842000+00:00,7.98,DoorDash,completed
Shell Quick Save,2025-04-06 17:49:26.945000+00:00,11.98,UberEats,completed
Jacksons Food Stores #245,2025-04-06 17:49:12.941000+00:00,5.89,UberEats,completed
Street Corner Urban Market at The Banks,2025-04-06 17:46:47.714000+00:00,9.98,DoorDash,completed
Jacksons Food Stores #811,2025-04-06 17:46:47.299000+00:00,9.48,DoorDash,completed
Sunoco Town Center,2025-04-06 17:46:30.242000+00:00,13.44,UberEats,completed
Energy Mart 8 - Upward Rd,2025-04-06 17:45:37.373000+00:00,12.25,UberEats,completed
Jacksons Food Stores #31,2025-04-06 17:44:18.939000+00:00,14.99,UberEats,completed
Jacksons Food Stores #2,2025-04-06 17:42:45.555000+00:00,26.99,UberEats,completed
Jacksons Food Stores #34,2025-04-06 17:41:25.246000+00:00,17.53,GrubHub,completed
Jacksons Food Stores #166,2025-04-06 17:37:12.183000+00:00,17.49,UberEats,completed
Par Mar Stores - 90 (Steubenville Pike),2025-04-06 17:36:16.615000+00:00,2.79,UberEats,completed
Rotten Robbie #68,2025-04-06 17:31:50.574000+00:00,16.15,DoorDash,completed
Circle K (Westinghouse),2025-04-06 17:31:08.923000+00:00,3.29,UberEats,completed
On the Go #2,2025-04-06 17:29:24.315000+00:00,12.95,DoorDash,completed
Circle K (8060 GA-85),2025-04-06 17:23:23.281000+00:00,5.48,UberEats,completed
Atlantis Fresh Market #89,2025-04-06 17:19:52.906000+00:00,10.64,UberEats,completed
Quick Track - LaMa #96,2025-04-06 17:18:16.393000+00:00,7.08,DoorDash,denied
Circle K (Westinghouse),2025-04-06 17:17:46.838000+00:00,18.18,DoorDash,completed
Energy Mart 1 - Four Seasons,2025-04-06 17:17:24.551000+00:00,17.55,UberEats,completed
Rotten Robbie #65,2025-04-06 17:15:19.087000+00:00,2.79,DoorDash,completed
Quick Track 82,2025-04-06 17:13:10.314000+00:00,20.94,UberEats,completed
Jacksons Food Stores #68,2025-04-06 17:12:17.649000+00:00,8.97,DoorDash,completed
Jacksons Food Stores #67,2025-04-06 17:11:31.875000+00:00,10.49,DoorDash,completed
Clipper Petroleum #41,2025-04-06 17:10:08.904000+00:00,18.99,UberEats,completed
Don's Xpress Center Central,2025-04-06 17:09:03.398000+00:00,7.38,DoorDash,completed
Circle K (Airport Road),2025-04-06 17:07:40.186000+00:00,25.13,UberEats,completed
Jacksons Food Stores #144,2025-04-06 17:06:58.262000+00:00,11.97,DoorDash,completed
La Vista Food Mart,2025-04-06 17:06:53.080000+00:00,5.38,UberEats,completed
Kangaroo Express (11720 Plank Rd),2025-04-06 17:05:42.388000+00:00,2.79,UberEats,completed
Jacksons Food Stores #77,2025-04-06 17:05:14.897000+00:00,36.48,DoorDash,completed
Jacksons Food Stores #125,2025-04-06 17:04:52.806000+00:00,18.43,DoorDash,completed
Eagle Stores (Fairborn),2025-04-06 17:02:30.653000+00:00,12.53,UberEats,completed
Chop Chop Convenience Stores - Southbridge,2025-04-06 16:59:14.703000+00:00,4.38,DoorDash,completed
Quick Track 68,2025-04-06 16:58:30.143000+00:00,15.85,DoorDash,completed
Clipper Petroleum #49,2025-04-06 16:58:00.713000+00:00,17.44,UberEats,completed
Jacksons Food Stores #31,2025-04-06 16:56:25.285000+00:00,39.89,DoorDash,completed
Rotten Robbie #70,2025-04-06 16:53:48.273000+00:00,16.25,DoorDash,completed
Circle K (118 Country Club Rd),2025-04-06 16:53:29.673000+00:00,9.47,UberEats,completed
Sunoco Town Center,2025-04-06 16:52:01.729000+00:00,5.98,UberEats,completed
Par Mar Stores - 111 (Star Drive),2025-04-06 16:51:34.758000+00:00,7.16,DoorDash,completed
Rocket #6536,2025-04-06 16:50:51.779000+00:00,4.88,UberEats,completed
Rotten Robbie #46,2025-04-06 16:47:49.958000+00:00,6.53,DoorDash,completed
Par Mar Stores - 47 (East Pike),2025-04-06 16:47:00.840000+00:00,11.06,DoorDash,completed
Rocket #695,2025-04-06 16:45:25.730000+00:00,20.3,DoorDash,completed
Jacksons Food Stores #59,2025-04-06 16:44:03.586000+00:00,39.25,DoorDash,completed
La Familia Stop-N-Shop,2025-04-06 16:42:59.445000+00:00,11.32,DoorDash,completed
Jacksons Food Stores #125,2025-04-06 16:42:14.367000+00:00,9.18,UberEats,completed
Chevron Food Mart - Buford,2025-04-06 16:42:10.208000+00:00,8.49,UberEats,completed
Jacksons Food Stores #802,2025-04-06 16:39:46.372000+00:00,6.98,UberEats,completed
Rocket #167,2025-04-06 16:39:02.924000+00:00,18.34,UberEats,completed
Energy Mart 3 - Brevard Rd,2025-04-06 16:36:18.677000+00:00,5.48,UberEats,completed
